"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0030223","0","05/15/2017","18:43:09","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","4       ","  ","LONGFELLOW               ","  ","PL  ","                                        ","  ","                         ","  ","    "
"17-0030224","0","05/15/2017","18:47:08","522 ","Water or steam leak                               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","10      ","  ","LORRAINE                 ","  ","TER ","                                        ","  ","                         ","  ","    "
"17-0030226","0","05/15/2017","18:54:44","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","400 ","Residential, Other                                ","5       ","  ","GRAFTON                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030228","0","05/15/2017","18:59:08","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","100 ","Assembly, Other                                   ","125     ","  ","GUEST                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030229","0","05/15/2017","18:59:39","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","    ","","580     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030231","0","05/15/2017","19:04:47","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","4       ","  ","LONGFELLOW               ","  ","PL  ","                                        ","  ","                         ","  ","    "
"17-0030233","0","05/15/2017","19:12:53","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","419 ","1 or 2 family dwelling                            ","15      ","  ","MORRILL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0030235","0","05/15/2017","19:22:42","700 ","False alarm or false call, Other                  ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","962 ","Residential street, road or residential driveway  ","        ","  ","CEDAR                    ","  ","ST  ",": #3574                                 ","  ","SANFORD                  ","  ","ST  "
"17-0030238","0","05/15/2017","19:37:02","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","311 ","24-hour care Nursing homes, 4 or more persons     ","180     ","  ","COREY                    ","  ","RD  ",": @LTC-PROVIDENCE HOUSE AT COREY PARK   ","  ","                         ","  ","    "
"17-0030239","0","05/15/2017","19:40:23","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","361 ","Jail, prison (not juvenile)                       ","200     ","  ","NASHUA                   ","  ","ST  ",": #14-1341                              ","  ","                         ","  ","    "
