"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0076268","0","11/17/2017","04:48:40","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","519 ","Food and beverage sales, grocery store            ","75      ","  ","SPRING                   ","  ","ST  ",": @STAR MARKET - 75 SPRING ST, WEST ROXB","  ","                         ","  ","    "
"17-0076275","0","11/17/2017","07:07:21","500 ","Service Call, other                               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","888 ","Fire station                                      ","700     ","E ","FOURTH                   ","  ","ST  ",": @BFD LAD 19                           ","  ","                         ","  ","    "
"17-0076282","0","11/17/2017","07:53:03","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","400 ","Residential, Other                                ","23      ","  ","DECATUR                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0076283","0","11/17/2017","07:58:50","554 ","Assist invalid                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","962 ","Residential street, road or residential driveway  ","11      ","  ","BLAKEVILLE               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0076284","0","11/17/2017","08:02:19","151 ","Outside rubbish, trash or waste fire              ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","951 ","Railroad right-of-way                             ","        ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","ALCORN                   ","  ","ST  "
"17-0076285","0","11/17/2017","08:09:43","511 ","Lock-out                                          ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","900 ","Outside or special property, Other                ","44      ","  ","HARLEM                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0076286","0","11/17/2017","08:10:03","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","962 ","Residential street, road or residential driveway  ","709     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0076287","0","11/17/2017","08:10:44","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","HP             ","Hyde Park                                         ","02126     ","960 ","Street, Other                                     ","154     ","  ","RUSKINDALE               ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0076290","0","11/17/2017","08:15:32","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","4       ","  ","ELKO                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0076291","0","11/17/2017","08:24:22","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","962 ","Residential street, road or residential driveway  ","4       ","  ","KIRK                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
