"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0046006","0","07/18/2017","23:36:00","552 ","Police matter                                     ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","429 ","Multifamily dwelling                              ","314     ","  ","CUMMINS                  ","  ","HWY ","                                        ","  ","                         ","  ","    "
"17-0046008","0","07/18/2017","23:55:34","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","252     ","  ","OLD COLONY               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0046011","0","07/19/2017","00:09:59","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","429 ","Multifamily dwelling                              ","25      ","  ","CALDWELL                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046012","0","07/19/2017","00:15:13","710 ","Malicious, mischievous false call, Other          ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","144     ","  ","SEAVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046013","0","07/19/2017","00:21:15","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","        ","  ","CHURCH                   ","  ","ST  ",": #1523                                 ","  ","TREMONT                  ","  ","ST  "
"17-0046014","0","07/19/2017","00:44:16","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","519 ","Food and beverage sales, grocery store            ","203     ","  ","ADAMS                    ","  ","ST  ",": #INS1130                              ","  ","                         ","  ","    "
"17-0046015","0","07/19/2017","00:54:40","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","91      ","  ","BABSON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046018","0","07/19/2017","01:24:32","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","429 ","Multifamily dwelling                              ","25      ","  ","CALDWELL                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046019","0","07/19/2017","01:59:59","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02199     ","449 ","Hotel/motel, commercial                           ","39      ","  ","DALTON                   ","  ","ST  ",": #12-1568                              ","  ","                         ","  ","    "
"17-0046020","0","07/19/2017","02:17:09","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","500 ","Mercantile, business, Other                       ","25      ","  ","DRY DOCK                 ","  ","AVE ",": #13-751                               ","  ","                         ","  ","    "
